"Ngày","Đóng cửa","Mở cửa","Cao nhất","Thấp nhất","KL","% Thay đổi"
"28/03/2017","111,220.0","112,720.0","112,957.0","109,798.0","1.23M","-0.85%"
"27/03/2017","112,168.0","112,878.0","113,589.0","111,773.0","1.28M","0.21%"
"24/03/2017","111,931.0","111,220.0","112,168.0","111,141.0","1.30M","1.07%"
"23/03/2017","110,746.0","107,902.0","110,904.0","107,902.0","2.46M","2.64%"
"22/03/2017","107,902.0","106,875.0","109,561.0","106,875.0","1.77M","0.74%"
"21/03/2017","107,112.0","105,453.0","107,428.0","105,453.0","983.09K","1.27%"
"20/03/2017","105,769.0","105,216.0","106,480.0","104,584.0","876.31K","-0.07%"
"17/03/2017","105,848.0","105,927.0","106,322.0","105,532.0","1.24M","0.00%"
"16/03/2017","105,848.0","105,058.0","106,164.0","105,058.0","1.09M","0.75%"
"15/03/2017","105,058.0","103,320.0","105,058.0","103,242.0","1.42M","1.76%"
"14/03/2017","103,242.0","102,531.0","103,400.0","102,531.0","587.72K","0.77%"
"13/03/2017","102,452.0","102,689.0","103,162.0","102,452.0","410.98K","-0.15%"
"10/03/2017","102,610.0","103,084.0","103,162.0","102,610.0","512.83K","-0.46%"
"09/03/2017","103,084.0","103,400.0","103,400.0","103,005.0","491.11K","-0.08%"
"08/03/2017","103,162.0","102,689.0","103,952.0","102,689.0","767.23K","0.46%"
"07/03/2017","102,689.0","102,689.0","103,320.0","102,610.0","533.64K","-0.69%"
"06/03/2017","103,400.0","102,452.0","103,478.0","102,294.0","883.91K","0.77%"
"03/03/2017","102,610.0","102,452.0","102,768.0","102,136.0","610.16K","0.15%"
"02/03/2017","102,452.0","103,320.0","103,320.0","102,452.0","578.45K","-0.84%"
"01/03/2017","103,320.0","103,242.0","104,031.0","103,242.0","704.62K","-0.46%"
"28/02/2017","103,794.0","104,110.0","104,189.0","103,400.0","923.63K","-0.30%"
"27/02/2017","104,110.0","104,268.0","104,742.0","104,110.0","911.71K","-0.08%"
"24/02/2017","104,189.0","102,689.0","104,189.0","102,294.0","1.58M","1.23%"
"23/02/2017","102,926.0","103,005.0","103,084.0","101,978.0","735.90K","-0.08%"
"22/02/2017","103,005.0","102,926.0","103,636.0","102,847.0","708.14K","0.08%"
"21/02/2017","102,926.0","102,689.0","103,716.0","102,136.0","981.20K","0.23%"
"20/02/2017","102,689.0","102,689.0","103,162.0","102,689.0","581.75K","0.00%"
"17/02/2017","102,689.0","104,268.0","104,347.0","102,531.0","1.14M","-1.51%"
"16/02/2017","104,268.0","105,058.0","105,374.0","103,952.0","800.28K","-0.75%"
"15/02/2017","105,058.0","105,058.0","105,216.0","104,900.0","1.03M","0.08%"
"14/02/2017","104,979.0","105,690.0","105,769.0","104,821.0","807.68K","-0.67%"
"13/02/2017","105,690.0","105,690.0","105,848.0","105,374.0","833.14K","0.00%"
"10/02/2017","105,690.0","105,927.0","105,927.0","105,611.0","2.51M","-0.22%"
"09/02/2017","105,927.0","106,085.0","106,243.0","105,848.0","976.87K","0.15%"
"08/02/2017","105,769.0","105,690.0","106,164.0","105,453.0","538.62K","0.07%"
"07/02/2017","105,690.0","105,216.0","106,085.0","104,663.0","886.45K","0.45%"
"06/02/2017","105,216.0","105,927.0","106,006.0","104,900.0","1.60M","-0.52%"
"03/02/2017","105,769.0","106,559.0","108,139.0","105,453.0","1.93M","0.68%"
"02/02/2017","105,058.0","102,294.0","105,374.0","101,899.0","2.04M","3.10%"
"25/01/2017","101,899.0","101,109.0","102,057.0","101,109.0","1.78M","0.78%"
"24/01/2017","101,109.0","101,899.0","102,057.0","101,109.0","1.12M","0.00%"
"23/01/2017","101,109.0","100,319.0","101,978.0","100,319.0","2.19M","0.79%"
"20/01/2017","100,319.0","99,529.0","101,346.0","99,529.0","1.91M","0.79%"
"19/01/2017","99,529.0","99,766.0","99,766.0","99,450.0","1.04M","0.00%"
"18/01/2017","99,529.0","99,529.0","99,687.0","98,897.0","1.02M","-0.08%"
"17/01/2017","99,608.0","100,082.0","100,082.0","99,608.0","698.86K","-0.32%"
"16/01/2017","99,924.0","100,319.0","100,398.0","99,845.0","723.16K","-0.32%"
"13/01/2017","100,240.0","100,319.0","100,556.0","99,924.0","735.12K","-0.08%"
"12/01/2017","100,319.0","100,319.0","100,635.0","100,003.0","569.74K","0.00%"
"11/01/2017","100,319.0","99,766.0","100,477.0","99,687.0","1.01M","0.71%"
"10/01/2017","99,608.0","99,529.0","99,924.0","99,529.0","1.10M","0.08%"
"09/01/2017","99,529.0","100,082.0","100,161.0","99,529.0","1.09M","0.00%"
"06/01/2017","99,529.0","100,082.0","100,793.0","99,529.0","1.65M","-0.55%"
"05/01/2017","100,082.0","100,398.0","100,398.0","99,687.0","986.83K","-0.16%"
"04/01/2017","100,240.0","100,714.0","100,793.0","100,161.0","791.24K","0.16%"
"03/01/2017","100,082.0","99,213.0","100,319.0","99,213.0","782.84K","0.88%"
"30/12/2016","99,213.0","101,583.0","101,583.0","99,055.0","1.28M","-2.33%"
"29/12/2016","101,583.0","102,689.0","102,689.0","101,346.0","2.40M","2.06%"
"28/12/2016","99,529.0","99,529.0","100,161.0","98,739.0","1.27M","0.80%"
"27/12/2016","98,739.0","96,685.0","98,897.0","96,448.0","2.07M","2.04%"
"26/12/2016","96,764.0","97,949.0","98,344.0","96,448.0","750.79K","-1.21%"
"23/12/2016","97,949.0","97,159.0","97,949.0","96,053.0","1.74M","0.73%"
"22/12/2016","97,238.0","99,608.0","100,319.0","97,238.0","1.72M","-2.38%"
"21/12/2016","99,608.0","97,949.0","100,082.0","95,974.0","2.84M","1.20%"
"20/12/2016","98,423.0","101,504.0","101,662.0","98,186.0","3.63M","-3.26%"
"19/12/2016","101,741.0","103,084.0","103,400.0","101,504.0","742.32K","-0.85%"
"16/12/2016","102,610.0","101,109.0","102,610.0","101,109.0","2.01M","1.80%"
"15/12/2016","100,793.0","103,005.0","103,084.0","100,240.0","3.29M","-2.45%"
"14/12/2016","103,320.0","103,478.0","104,426.0","102,689.0","1.43M","-0.15%"
"13/12/2016","103,478.0","105,611.0","106,638.0","103,478.0","1.74M","-2.02%"
"12/12/2016","105,611.0","104,663.0","106,085.0","104,663.0","2.02M","-1.55%"
"09/12/2016","107,270.0","107,033.0","108,060.0","106,638.0","1.81M","0.44%"
"08/12/2016","106,796.0","106,796.0","107,586.0","106,322.0","3.34M","2.04%"
"07/12/2016","104,663.0","105,295.0","105,374.0","104,110.0","2.49M","-1.12%"
"06/12/2016","105,848.0","106,638.0","106,638.0","105,690.0","1.11M","-0.74%"
"05/12/2016","106,638.0","106,954.0","107,191.0","106,243.0","1.27M","0.00%"
"02/12/2016","106,638.0","106,638.0","107,823.0","106,006.0","2.04M","-0.15%"
"01/12/2016","106,796.0","109,008.0","109,166.0","106,796.0","1.75M","-2.03%"
"30/11/2016","109,008.0","106,638.0","112,168.0","105,848.0","6.49M","2.76%"
"29/11/2016","106,085.0","103,478.0","106,322.0","103,084.0","3.43M","3.95%"
"28/11/2016","102,057.0","105,848.0","105,848.0","101,504.0","3.75M","-3.94%"
"25/11/2016","106,243.0","107,981.0","108,060.0","105,611.0","3.30M","-1.61%"
"24/11/2016","107,981.0","109,719.0","109,719.0","107,823.0","2.50M","-1.65%"
"23/11/2016","109,798.0","111,141.0","111,220.0","109,640.0","1.08M","-1.21%"
"22/11/2016","111,141.0","109,482.0","111,299.0","109,482.0","1.49M","1.59%"
"21/11/2016","109,403.0","109,008.0","109,719.0","108,929.0","1.17M","0.95%"
"18/11/2016","108,376.0","109,087.0","109,403.0","108,376.0","1.52M","-1.30%"
"17/11/2016","109,798.0","109,798.0","110,035.0","109,561.0","1.05M","0.00%"
"16/11/2016","109,798.0","108,455.0","109,956.0","108,455.0","2.03M","1.24%"
"15/11/2016","108,455.0","109,087.0","109,877.0","108,376.0","2.32M","-0.65%"
"14/11/2016","109,166.0","110,588.0","110,825.0","109,087.0","1.96M","-1.64%"
"11/11/2016","110,983.0","111,378.0","111,536.0","110,983.0","947.51K","-0.35%"
"10/11/2016","111,378.0","110,904.0","111,615.0","110,904.0","1.17M","0.71%"
"09/11/2016","110,588.0","110,746.0","110,825.0","107,902.0","3.28M","-0.28%"
"08/11/2016","110,904.0","110,983.0","111,299.0","110,825.0","585.48K","0.14%"
"07/11/2016","110,746.0","111,378.0","111,457.0","110,667.0","1.51M","-0.50%"
"04/11/2016","111,299.0","111,694.0","112,088.0","110,983.0","1.26M","-0.35%"
"03/11/2016","111,694.0","111,378.0","111,694.0","111,141.0","1.73M","0.21%"
"02/11/2016","111,457.0","112,088.0","112,642.0","111,457.0","964.68K","-0.56%"
"01/11/2016","112,088.0","112,957.0","112,957.0","111,694.0","672.91K","-0.07%"
"31/10/2016","112,168.0","112,957.0","113,431.0","112,168.0","425.34K","-0.91%"
"28/10/2016","113,194.0","112,562.0","113,826.0","112,168.0","1.00M","0.56%"
"27/10/2016","112,562.0","111,694.0","112,562.0","111,457.0","454.36K","0.99%"
"26/10/2016","111,457.0","111,378.0","111,773.0","111,299.0","486.64K","0.07%"
"25/10/2016","111,378.0","111,378.0","112,010.0","110,983.0","1.50M","0.00%"
"24/10/2016","111,378.0","113,905.0","113,905.0","111,378.0","1.97M","-2.22%"
"21/10/2016","113,905.0","114,537.0","115,248.0","113,826.0","702.79K","-0.48%"
"20/10/2016","114,458.0","115,327.0","115,722.0","114,142.0","1.03M","-0.75%"
"19/10/2016","115,327.0","113,747.0","115,722.0","113,036.0","2.35M","1.39%"
"18/10/2016","113,747.0","112,326.0","113,747.0","112,088.0","1.05M","1.27%"
"17/10/2016","112,326.0","113,194.0","113,905.0","112,246.0","854.24K","-1.25%"
"14/10/2016","113,747.0","112,168.0","114,379.0","112,168.0","2.51M","1.41%"
"13/10/2016","112,168.0","111,457.0","112,562.0","111,457.0","925.30K","0.35%"
"12/10/2016","111,773.0","110,983.0","111,773.0","110,588.0","1.49M","0.71%"
"11/10/2016","110,983.0","110,588.0","111,378.0","108,376.0","2.41M","0.29%"
"10/10/2016","110,667.0","111,852.0","111,852.0","110,667.0","891.22K","-1.06%"
"07/10/2016","111,852.0","112,168.0","112,642.0","111,062.0","1.41M","-0.28%"
"06/10/2016","112,168.0","110,904.0","112,484.0","110,904.0","1.83M","1.14%"
"05/10/2016","110,904.0","111,378.0","111,694.0","110,904.0","985.64K","-0.07%"
"04/10/2016","110,983.0","110,983.0","112,010.0","110,667.0","1.65M","0.00%"
"03/10/2016","110,983.0","111,299.0","111,299.0","110,746.0","1.28M","0.36%"
"30/09/2016","110,588.0","110,588.0","111,299.0","110,588.0","1.19M","0.00%"
"29/09/2016","110,588.0","110,588.0","111,299.0","110,351.0","2.49M","0.00%"
"28/09/2016","110,588.0","110,983.0","111,141.0","110,035.0","1.77M","0.00%"
"27/09/2016","110,588.0","111,378.0","111,694.0","110,588.0","1.29M","-0.71%"
"26/09/2016","111,378.0","110,588.0","111,457.0","110,272.0","1.82M","0.71%"
"23/09/2016","110,588.0","108,139.0","110,904.0","107,823.0","2.06M","2.04%"
"22/09/2016","108,376.0","109,008.0","110,193.0","108,376.0","1.14M","-0.44%"
"21/09/2016","108,850.0","109,008.0","109,719.0","108,218.0","1.75M","1.32%"
"20/09/2016","107,428.0","106,638.0","107,428.0","105,058.0","3.21M","0.00%"
"19/09/2016","107,428.0","110,588.0","110,588.0","107,270.0","3.63M","-1.45%"
"16/09/2016","109,008.0","112,957.0","112,957.0","109,008.0","7.95M","-3.50%"
"15/09/2016","112,957.0","113,826.0","114,221.0","112,562.0","1.73M","-0.69%"
"14/09/2016","113,747.0","113,747.0","114,142.0","112,326.0","1.05M","-0.62%"
"13/09/2016","114,458.0","111,536.0","115,169.0","109,877.0","2.91M","2.62%"
"12/09/2016","111,536.0","113,747.0","115,169.0","111,299.0","2.62M","-1.26%"
"09/09/2016","112,957.0","116,907.0","116,907.0","112,957.0","2.09M","-2.72%"
"08/09/2016","116,117.0","114,537.0","116,907.0","113,747.0","2.75M","0.69%"
"07/09/2016","115,327.0","117,697.0","117,697.0","112,957.0","5.00M","-2.67%"
"06/09/2016","118,487.0","121,646.0","121,646.0","118,487.0","2.08M","-2.60%"
"05/09/2016","121,646.0","121,646.0","123,226.0","119,277.0","3.22M","0.00%"
"01/09/2016","121,646.0","123,226.0","123,226.0","120,067.0","3.16M","-1.28%"
"31/08/2016","123,226.0","120,857.0","123,226.0","120,857.0","2.53M","2.63%"
"30/08/2016","120,067.0","120,067.0","120,857.0","118,487.0","2.10M","0.66%"
"29/08/2016","119,277.0","115,327.0","122,436.0","115,327.0","3.95M","3.43%"
"26/08/2016","115,327.0","113,747.0","115,327.0","113,747.0","1.15M","0.69%"
"25/08/2016","114,537.0","114,537.0","115,327.0","112,957.0","730.88K","0.00%"
"24/08/2016","114,537.0","113,747.0","115,327.0","112,957.0","1.41M","1.40%"
"23/08/2016","112,957.0","110,588.0","112,957.0","109,798.0","1.29M","2.14%"
"22/08/2016","110,588.0","112,957.0","113,747.0","110,588.0","1.53M","-2.10%"
"19/08/2016","112,957.0","114,537.0","116,117.0","112,168.0","4.23M","0.94%"
"18/08/2016","111,904.0","110,618.0","111,904.0","109,975.0","3.05M","1.75%"
"17/08/2016","109,975.0","109,332.0","110,618.0","108,688.0","1.92M","1.18%"
"16/08/2016","108,688.0","108,688.0","109,975.0","108,688.0","1.56M","0.00%"
"15/08/2016","108,688.0","108,045.0","109,332.0","107,402.0","1.65M","0.60%"
"12/08/2016","108,045.0","110,618.0","112,547.0","108,045.0","4.57M","-0.59%"
"11/08/2016","108,688.0","106,116.0","108,688.0","105,473.0","2.42M","3.05%"
"10/08/2016","105,473.0","104,830.0","106,116.0","104,187.0","1.93M","1.23%"
"09/08/2016","104,187.0","102,257.0","104,830.0","102,257.0","2.75M","-20.87%"
"08/08/2016","131,667.0","131,667.0","132,500.0","130,833.0","788.62K","0.00%"
"05/08/2016","131,667.0","130,000.0","131,667.0","129,167.0","1.01M","1.28%"
"04/08/2016","130,000.0","129,167.0","131,667.0","128,333.0","1.37M","1.30%"
"03/08/2016","128,333.0","127,500.0","129,167.0","126,667.0","792.95K","1.32%"
"02/08/2016","126,667.0","128,333.0","129,167.0","126,667.0","2.02M","-1.94%"
"01/08/2016","129,167.0","132,500.0","132,500.0","128,333.0","2.05M","-1.90%"
"29/07/2016","131,667.0","133,333.0","134,167.0","131,667.0","1.21M","-1.25%"
"28/07/2016","133,333.0","131,667.0","134,167.0","131,667.0","1.58M","1.27%"
"27/07/2016","131,667.0","131,667.0","132,500.0","130,833.0","713.70K","0.64%"
"26/07/2016","130,833.0","128,333.0","131,667.0","127,500.0","1.23M","1.95%"
"25/07/2016","128,333.0","130,833.0","130,833.0","128,333.0","661.96K","-1.28%"
"22/07/2016","130,000.0","131,667.0","132,500.0","126,667.0","2.52M","-0.64%"
"21/07/2016","130,833.0","133,333.0","135,000.0","130,000.0","2.11M","-0.63%"
"20/07/2016","131,667.0","128,333.0","132,500.0","126,667.0","1.86M","3.27%"
"19/07/2016","127,500.0","125,000.0","129,167.0","125,000.0","2.21M","2.00%"
"18/07/2016","125,000.0","123,333.0","125,833.0","122,500.0","1.30M","2.04%"
"15/07/2016","122,500.0","121,667.0","123,333.0","120,833.0","589.72K","0.68%"
"14/07/2016","121,667.0","121,667.0","123,333.0","120,833.0","1.50M","-0.68%"
"13/07/2016","122,500.0","122,500.0","123,333.0","121,667.0","533.68K","0.00%"
"12/07/2016","122,500.0","121,667.0","122,500.0","120,000.0","773.15K","0.68%"
"11/07/2016","121,667.0","122,500.0","124,167.0","120,833.0","665.94K","-0.68%"
"08/07/2016","122,500.0","122,500.0","124,167.0","121,667.0","785.40K","0.00%"
"07/07/2016","122,500.0","120,000.0","122,500.0","119,167.0","1.63M","2.80%"
"06/07/2016","119,167.0","120,000.0","120,000.0","118,333.0","481.81K","-0.69%"
"05/07/2016","120,000.0","120,833.0","121,667.0","119,167.0","863.04K","-0.69%"
"04/07/2016","120,833.0","120,833.0","120,833.0","119,167.0","1.05M","1.40%"
"01/07/2016","119,167.0","120,000.0","120,000.0","118,333.0","1.41M","1.42%"
"30/06/2016","117,500.0","116,667.0","118,333.0","116,667.0","824.62K","1.44%"
"29/06/2016","115,833.0","117,500.0","117,500.0","115,833.0","997.01K","-0.71%"
"28/06/2016","116,667.0","114,167.0","120,000.0","113,333.0","2.41M","2.19%"
"27/06/2016","114,167.0","113,333.0","114,167.0","111,667.0","817.68K","0.00%"
"24/06/2016","114,167.0","116,667.0","116,667.0","110,000.0","2.12M","-2.14%"
"23/06/2016","116,667.0","115,000.0","117,500.0","115,000.0","1.37M","0.72%"
"22/06/2016","115,833.0","115,833.0","116,667.0","115,000.0","331.82K","0.00%"
"21/06/2016","115,833.0","115,000.0","116,667.0","115,000.0","731.40K","1.46%"
"20/06/2016","114,167.0","114,167.0","115,000.0","113,333.0","332.30K","0.00%"
"17/06/2016","114,167.0","114,167.0","115,000.0","113,333.0","250.12K","0.00%"
"16/06/2016","114,167.0","115,000.0","115,833.0","114,167.0","238.72K","0.00%"
"15/06/2016","114,167.0","113,333.0","115,000.0","112,500.0","320.47K","0.00%"
"14/06/2016","114,167.0","113,333.0","114,167.0","112,500.0","210.71K","0.00%"
"13/06/2016","114,167.0","113,333.0","114,167.0","112,500.0","336.60K","0.00%"
"10/06/2016","114,167.0","115,000.0","115,000.0","113,333.0","400.51K","-0.72%"
"09/06/2016","115,000.0","115,000.0","115,000.0","114,167.0","239.32K","0.00%"
"08/06/2016","115,000.0","115,000.0","115,833.0","114,167.0","351.07K","0.73%"
"07/06/2016","114,167.0","113,333.0","114,167.0","112,500.0","527.60K","0.74%"
"06/06/2016","113,333.0","115,833.0","115,833.0","113,333.0","793.34K","-2.16%"
"03/06/2016","115,833.0","116,667.0","116,667.0","115,000.0","609.71K","-1.42%"
"02/06/2016","117,500.0","117,500.0","118,333.0","117,500.0","438.71K","0.00%"
"01/06/2016","117,500.0","117,500.0","118,333.0","116,667.0","746.70K","-0.70%"
"31/05/2016","118,333.0","119,167.0","119,167.0","118,333.0","242.69K","0.00%"
"30/05/2016","118,333.0","119,167.0","119,167.0","117,500.0","339.14K","-0.70%"
"27/05/2016","119,167.0","117,500.0","119,167.0","117,500.0","399.05K","1.42%"
"26/05/2016","117,500.0","120,000.0","120,000.0","117,500.0","1.16M","-2.08%"
"25/05/2016","120,000.0","120,833.0","121,667.0","120,000.0","541.08K","-0.69%"
"24/05/2016","120,833.0","121,667.0","121,667.0","120,833.0","571.84K","-0.69%"
"23/05/2016","121,667.0","122,500.0","122,500.0","120,833.0","858.35K","0.00%"
"20/05/2016","121,667.0","121,667.0","122,500.0","120,833.0","477.50K","0.69%"
"19/05/2016","120,833.0","120,833.0","121,667.0","120,000.0","452.68K","0.00%"
"18/05/2016","120,833.0","122,500.0","122,500.0","120,833.0","765.43K","-1.36%"
"17/05/2016","122,500.0","123,333.0","123,333.0","121,667.0","1.29M","0.68%"
"16/05/2016","121,667.0","120,000.0","122,500.0","120,000.0","788.35K","1.39%"
"13/05/2016","120,000.0","120,833.0","121,667.0","120,000.0","395.95K","-0.69%"
"12/05/2016","120,833.0","121,667.0","122,500.0","120,000.0","482.96K","-0.69%"
"11/05/2016","121,667.0","119,167.0","121,667.0","119,167.0","533.75K","2.10%"
"10/05/2016","119,167.0","119,167.0","120,000.0","118,333.0","428.64K","-0.69%"
"09/05/2016","120,000.0","121,667.0","122,500.0","119,167.0","2.29M","1.41%"
"06/05/2016","118,333.0","119,167.0","119,167.0","118,333.0","718.98K","0.00%"
"05/05/2016","118,333.0","118,333.0","120,000.0","118,333.0","739.16K","0.00%"
"04/05/2016","118,333.0","116,667.0","119,167.0","115,833.0","999.76K","2.16%"
"29/04/2016","115,833.0","115,000.0","115,833.0","115,000.0","558.61K","0.72%"
"28/04/2016","115,000.0","115,833.0","115,833.0","115,000.0","580.76K","0.00%"
"27/04/2016","115,000.0","117,500.0","117,500.0","115,000.0","668.92K","-1.43%"
"26/04/2016","116,667.0","115,833.0","116,667.0","115,833.0","725.23K","0.72%"
"25/04/2016","115,833.0","118,333.0","119,167.0","115,833.0","1.06M","-0.71%"
"22/04/2016","116,667.0","114,167.0","117,500.0","114,167.0","1.13M","2.19%"
"21/04/2016","114,167.0","114,167.0","115,000.0","112,500.0","898.54K","0.74%"
"20/04/2016","113,333.0","115,833.0","116,667.0","112,500.0","2.04M","-2.16%"
"19/04/2016","115,833.0","119,167.0","120,000.0","115,833.0","1.34M","-2.80%"
"15/04/2016","119,167.0","119,167.0","120,833.0","119,167.0","749.53K","0.70%"
"14/04/2016","118,333.0","118,333.0","120,000.0","117,500.0","805.28K","0.00%"
"13/04/2016","118,333.0","119,167.0","120,833.0","118,333.0","817.80K","-0.70%"
"12/04/2016","119,167.0","119,167.0","120,000.0","118,333.0","823.78K","0.00%"
"11/04/2016","119,167.0","120,000.0","120,833.0","119,167.0","978.96K","0.00%"
"08/04/2016","119,167.0","117,500.0","120,000.0","116,667.0","1.26M","1.42%"
"07/04/2016","117,500.0","114,167.0","118,333.0","113,333.0","2.54M","2.92%"
"06/04/2016","114,167.0","114,167.0","114,167.0","112,500.0","390.00K","0.00%"
"05/04/2016","114,167.0","113,333.0","114,167.0","112,500.0","709.12K","2.24%"
"04/04/2016","111,667.0","111,667.0","112,500.0","110,833.0","312.79K","0.00%"
"01/04/2016","111,667.0","111,667.0","113,333.0","110,833.0","944.15K","0.00%"
"31/03/2016","111,667.0","113,333.0","114,167.0","111,667.0","599.65K","-1.47%"
"30/03/2016","113,333.0","111,667.0","114,167.0","110,833.0","774.11K","1.49%"
"29/03/2016","111,667.0","112,500.0","113,333.0","111,667.0","437.46K","-0.74%"
"28/03/2016","112,500.0","111,667.0","112,500.0","110,833.0","212.47K","0.75%"
"25/03/2016","111,667.0","111,667.0","112,500.0","110,000.0","716.60K","-0.74%"
"24/03/2016","112,500.0","111,667.0","113,333.0","110,833.0","681.64K","0.75%"
